id,date,amount
INC1052,2018-02-12,50
INC1846,2018-06-28,500
INC3209,2018-10-25,100
2TdiqiVuKQLC,2018-11-03,100
wZRHsu1GIYkG,2018-10-13,100
INC1550,2018-05-22,25
R8lsqW8EHaQL,2018-03-10,300
INC1163,2018-06-30,100
INC1785,2018-06-26,200
INC1344,2018-10-11,250
INC2707,2018-10-07,100
INC1735,2018-11-03,500
VN925GTFHK5,2018-02-27,100
INC139,2018-06-29,500
LDmhk2LgvdYu,2018-09-14,100
RjfdQ1zJli4W,2018-10-02,100
INC1407,2018-07-25,100
INC1439,2018-10-18,500
INC1537,2018-10-18,500
INC1160,2018-09-17,200
VN925HCN5E5,2018-06-07,25
INC600,2018-02-06,250
4VPD7Q1TaLfG,2018-06-26,250
INC447,2018-12-20,500
eogFW2EbQLZU,2019-06-07,500
9XZkElp3HN9d,2018-12-19,500
kXmpbewRxmhD,2019-06-17,50
INC82,2018-07-13,250
INC1279,2018-05-07,250
INC726,2019-03-14,100
INC326,2018-02-14,100
INC3155,2018-06-27,500
INC256,2018-09-19,500
INC601,2018-02-09,100
INC1154,2018-03-06,100
nueIbJoVyDKb,2018-11-28,100
T8Sfm79BZZj4,2019-03-15,100
INC11,2018-02-20,500
INC1543,2018-05-23,100
INC776,2018-01-16,500
INC1359,2018-05-14,250
INC791,2018-11-11,500
INC1035,2018-02-16,100
INC1404,2018-04-24,500
INC2163,2018-11-01,500
INC77,2018-09-28,250
INC710,2019-03-14,100
INC1248,2018-04-27,250
b26DELvXcBsJ,2018-10-04,100
INC643,2019-03-05,500
INC1113,2018-04-19,500
iiLMMPKHN8Sv,2018-09-21,250
INC1644,2018-10-18,500
INC1608,2018-06-03,300
IDT103,2018-09-14,100
INC435,2018-09-15,100
INC1424,2018-08-08,250
INC2669,2018-10-04,150
k94CLUR8MQdL,2018-10-19,100
77BNGMoEylYd,2018-09-11,500
INC1167,2018-08-31,100
5LCfE2xDXhRD,2019-03-14,10000
wj6ylsCxr5Fh,2018-12-03,500
INC3444,2018-11-01,100
INC598,2018-02-11,20
VN925GSD826,2018-02-20,250
INC1838,2018-06-28,250
INC1522,2018-10-18,100
INC4141,2018-12-20,500
INC1002,2018-09-21,100
A-84406,2018-10-14,100
INC3206,2018-10-24,100
INC572,2019-02-22,500
INC2279,2018-08-20,50
INC3250,2018-10-28,300
INC1342,2018-05-13,100
Ig33TQHOVBNx,2019-02-25,50
INC1634,2018-06-07,150
xD1MYHIgmMkf,2018-11-01,120
INC1186,2018-10-21,200
lWbzIfjiwpLJ,2019-06-19,150
INC590,2018-01-23,100
TcjPZaCnuAN1,2018-08-20,500
INC977,2019-04-24,100
INC118,2018-03-01,100
INC625,2018-07-05,100
8mdax3yXrttj,2018-07-12,-150
INC983,2018-09-18,150
INC275,2018-09-17,150
INC1747,2018-12-21,250
INC1156,2018-04-21,100
Ep6kFbrSwOz8,2018-10-12,50
INC859,2018-04-15,100
INC1468,2018-10-13,200
nzMTmve8zZQJ,2019-06-25,200
INC217,2018-06-30,500
INC3199,2018-10-25,250
INC358,2018-08-14,100
BGGH7fojUKkc,2019-06-04,100
INC1517,2018-05-17,100
INC997,2018-03-21,100
INC1564,2018-05-30,500
INC336,2018-05-01,250
gh4e4xr3hmb1,2018-10-20,100
INC1007,2018-02-05,200
INC1245,2018-04-26,100
Pp4AEu9ZWGRx,2018-06-26,500
lFkbl9dWkBNb,2019-04-04,500
INC288,2018-08-12,100
INC1208,2018-06-06,100
VN925H62WH6,2018-05-02,500
INC146,2019-06-29,100
INC657,2018-02-13,100
INC572,2018-09-26,100
INC1009,2018-09-15,500
INC1104,2018-04-18,500
4uSbBMnQiEcR,2019-02-11,250
INC1001,2019-05-01,100
A-84417,2018-10-10,500
INC1079,2018-08-08,20
INC329,2018-08-10,500
INC2621,2018-10-03,50
INC3147,2018-10-22,25
INC392,2018-08-29,100
A-84428,2018-10-22,100
INC1961,2018-06-30,100
INC1166,2018-05-24,250
INC158,2018-08-30,120
INC271,2018-11-26,500
HqeePC5QeHf9,2019-06-26,100
awwlOpXWHqdV,2019-05-21,100
4LqZMUkUhJDl,2019-01-31,100
INC534,2018-01-16,100
FBWN9WatYmuY,2018-10-18,50
1b9dLkGAdgeq,2018-12-31,100
INC2608,2018-10-02,100
INC434,2018-12-01,500
INC137,2018-05-30,500
IDT266,2018-10-23,500
INC1943,2018-06-30,30
INC1335,2018-08-16,500
NoaqotcjHhjs,2018-12-31,100
INC790,2018-08-01,150
INC389,2018-08-30,500
INC801,2019-04-12,500
INC496,2019-01-29,100
INC1275,2018-09-22,100
INC319,2018-11-30,500
INC1295,2018-10-02,500
INC1693,2018-02-11,25
INC892,2018-04-20,100
INC2522,2018-09-25,500
INC1334,2018-07-23,100
INC673,2018-01-05,500
INC693,2018-10-10,500
INC1933,2018-06-30,100
INC412,2018-08-15,100
ixBwl2fuRnHN,2018-10-30,500
nxWenUyu91Pf,2018-09-13,500
INC1088,2018-04-23,500
INC961,2018-04-08,250
A-84419,2018-10-10,250
INC46,2018-06-20,100
INC1146,2019-05-22,100
INC292,2018-04-06,250
INC1273,2018-09-24,500
INC495,2018-09-20,500
INC1041,2018-09-25,150
INC1917,2018-06-30,100
INC667,2018-10-09,100
INC1537,2018-10-29,40
INC735,2018-07-16,100
INC1616,2018-10-31,250
INC191,2018-05-10,500
INC1571,2018-10-22,100
INC1276,2018-09-22,100
XF2y7wl7cpiv,2019-04-28,150
INC415,2018-09-05,500
INC1852,2018-11-02,60000
INC677,2018-01-10,250
INC739,2018-03-06,150
MTKM6TctkinA,2018-10-02,500
INC928,2018-02-23,250
8sDT6Tyh19or,2019-06-20,500
INC1653,2018-11-06,250
3FcIbmTf8hbL,2018-10-31,50
INC574,2018-04-24,100
INC1243,2018-04-25,500
INC1111,2019-05-09,150
INC53,2018-09-19,250
INC1849,2018-10-30,500
INC902,2018-06-14,500
INC704,2018-07-10,150
VN925HHMA99,2018-06-29,200
INC246,2018-09-15,498.27
INC1248,2018-09-20,30
INC1864,2018-06-29,500
INC1777,2018-10-20,250
OdkqPQFfBavj,2018-08-09,100
INC1005,2019-04-30,50
INC2547,2018-09-30,100
INC1458,2018-08-17,400
INC732,2018-01-15,500
INC724,2018-10-21,500
INC364,2018-08-24,100
INC1187,2018-09-05,500
INC1815,2019-06-06,100
INC22,2019-03-15,500
INC3029,2018-10-21,250
Ty6nfZg8GDAL,2018-12-02,500
INC355,2018-10-19,150
INC968,2018-03-16,250
INC627,2018-07-05,250
SCgEeyjOhqtj,2019-05-10,100
INC223,2018-11-14,100
INC1252,2018-07-03,200
CYcsk1ZY8pce,2018-09-09,500
INC2369,2018-09-01,100
A-84155,2018-06-30,500
INC3834,2018-11-03,100
INC372,2018-12-13,500
INC781,2019-04-12,250
INC1216,2018-09-16,500
INC855,2018-05-25,100
INC3522,2018-11-03,100
INC1527,2018-11-01,100
INC1110,2018-05-02,500
INC1099,2019-05-08,250
INC121,2018-03-01,150
KJlAxcwYye9Q,2018-10-09,500
U3NNgVSuB6B6,2018-08-18,250
INC1014,2018-04-05,500
o1ZiEEEeMg9j,2018-10-19,100
INC1045,2018-09-19,500
INC371,2018-10-29,500
nA53HmXaPC4y,2019-05-22,500
zLKLye8ftAXB,2018-08-28,100
INC3090,2018-10-23,500
VN925H111J9,2018-03-30,75
INC1483,2018-10-14,100
ERfzFns9heKC,2018-11-29,500
INC1897,2018-06-30,200
INC364,2018-05-01,500
INC1427,2018-10-14,500
INC2069,2018-11-01,100
INC1447,2018-05-20,100
a8qmkmEFHKbh,2019-05-31,100
INC656,2018-10-15,100
INC1226,2019-06-13,250
INC303,2018-08-13,100
INC1260,2018-09-20,300
INC1113,2018-05-02,500
INC835,2018-11-03,500
INC1524,2018-10-18,500
INC3223,2018-10-26,100
INC162,2018-06-24,500
INC327,2018-04-20,200
DNOVoPZYOIPs,2018-12-23,500
INC3141,2018-10-22,10
INC23,2019-03-14,250
INC49,2018-09-15,250
R1Qtgc7pjdkG,2018-06-29,250
IA1FiMD2W6Zx,2019-06-26,100
INC1863,2019-06-14,250
INC207,2019-06-25,250
INC2555,2018-10-01,250
INC1692,2018-11-05,500
VN925GQ9KJ7,2018-02-06,250
INC1405,2018-05-18,100
INC1215,2018-09-28,200
INC1046,2018-07-26,100
INC1908,2018-06-30,100
INC607,2018-01-21,100
INC2990,2018-10-19,100
EXP388,2018-06-30,-250
INC1176,2018-06-05,250
bHtJagQsySWr,2018-10-31,150
INC1514,2018-05-17,200
INC1347,2018-07-26,250
INC1366,2018-07-23,100
3P2hqeLtGq3F,2018-12-14,250
INC679,2018-03-07,100
INC1347,2018-10-11,250
INC1304,2018-10-29,200
INC87,2018-04-27,500
INC2694,2018-10-05,250
INC1129,2018-09-20,-250
INC368,2018-05-01,500
INC1491,2018-05-11,250
INC262,2018-02-08,500
INC1012,2018-04-03,150
k71WYTd5Tcvj,2018-10-05,250
VN925GNAFY9,2018-01-20,250
8oUkyZf2BXwQ,2018-11-17,500
SXj2MyQOy4Ys,2019-04-29,100
INC286,2018-08-11,100
INC1203,2018-10-20,500
INC950,2018-09-06,500
INC56,2018-06-30,200
INC1873,2018-06-29,250
M91skwgzVmli,2018-11-13,500
INC1926,2018-06-30,100
INC1678,2018-04-18,500
fsj78coXipwR,2019-06-13,500
INC1539,2018-05-24,500
INC824,2018-05-17,100
jO9gUf5ycaev,2018-08-17,500
INC735,2018-03-05,500
INC1705,2018-11-02,250
INC2615,2018-10-02,50
INC1171,2018-09-17,500
INC743,2018-01-17,100
mmc8PNlyCzUi,2019-03-08,100
INC16,2018-02-21,200
INC1516,2018-05-17,100
INC649,2018-10-16,500
INC189,2018-08-28,100
8qdLz7pcEws4,2018-10-25,25
INC521,2018-09-21,100
IDT233,2018-10-15,500
INC1316,2018-06-30,250
INC76,2018-09-27,500
INC973,2018-02-02,100
INC2799,2018-10-14,300
INC1409,2018-10-12,500
INC779,2018-10-25,400
INC35,2018-06-23,100
hLYui9L7qBo5,2018-07-05,200
INC332,2018-08-14,500
INC1348,2018-05-18,150
INC1488,2018-05-11,100
INC833,2018-01-31,500
INC624,2018-07-05,100
INC1569,2018-05-29,100
INC1896,2018-10-01,500
H2NDhw5Ji6Bg,2018-08-29,100
INC4084,2018-12-11,500
INC1133,2018-08-24,100
INC575,2018-04-24,100
INC1023,2018-09-15,500
PVf32AYjCiKM,2019-01-30,100
INC837,2018-08-07,125
INC339,2018-05-01,250
gW6hhVwFN9QE,2018-06-25,300
9sk5D3OAg4PN,2019-05-31,100
ythgjHCH6HkB,2018-07-27,500
INC677,2018-02-19,250
INC634,2018-10-06,500
INC1247,2018-03-26,250
INC4396,2019-06-25,500
INC1038,2018-06-10,250
INC135,2018-06-05,150
INC2790,2018-10-12,200
INC1776,2018-10-19,500
IDT251,2018-10-19,500
INC893,2018-06-08,100
Q7TIie3qI8XB,2018-06-26,150
pRWhBZPPY1rZ,2019-06-30,-100
INC1247,2019-06-07,100
4MUngiujjsiG,2018-10-11,500
pqQOFAWERz7G,2018-08-29,100
yike69G31nfD,2018-10-24,250
INC856,2018-02-07,100
INC942,2018-03-11,200
IDT38,2018-08-21,250
INC366,2018-08-21,500
INC1651,2018-09-27,250
INC304,2018-09-23,100
2vK9tD6Ri8VM,2018-08-22,100
2USzCIXw9uSn,2019-06-30,500
INC518,2018-09-26,500
INC765,2018-02-28,50
EXP1194,2018-04-21,-100
IDT2,2018-08-13,100
INC1071,2018-10-08,350
INC966,2019-04-17,500
INC995,2018-06-03,250
INC3199,2018-07-05,250
INC1166,2018-09-17,250
VN925H0JRP1,2018-03-29,100
INC2981,2018-10-20,250
INC111,2018-10-01,100
INC1738,2018-12-07,250
INC1921,2018-03-21,20
goFNClYe84kU,2018-10-11,500
2yZU2cWffPtl,2018-09-11,500
TpM3oUgccPvY,2019-05-23,350
INC694,2018-03-19,500
INC607,2018-07-05,500
INC256,2018-08-04,150
INC944,2019-04-18,500
INC1804,2018-06-26,100
INC195,2018-09-05,500
INC2699,2018-10-06,100
GSbfzVY1iyGp,2018-06-28,100
INC313,2018-01-01,100
INC1390,2018-08-04,200
IxE2dvzsvQoW,2018-09-21,100
INC807,2018-02-05,500
INC27,2018-02-26,100
INC1144,2018-05-18,500
INC864,2018-02-05,400
FbPyMqZgtSDg,2018-10-16,250
INC112,2018-03-01,150
Uz6ubTpc8oif,2018-08-29,200
INC98,2018-02-26,100
INC1041,2018-02-15,100
A-84478,2018-11-05,500
INC1078,2018-06-14,100
INC900,2018-08-23,100
INC1682,2018-01-05,40
INC996,2018-09-15,200
INC249,2018-09-16,498.27
Qpa242eO98nl,2018-10-17,150
INC922,2018-09-07,100
INC940,2018-03-11,500
INC1097,2018-06-27,500
EXP386,2018-06-30,-500
INC3497,2018-11-02,500
udBPheMU6r5g,2019-06-03,250
z2DbhjOtzp81,2018-06-28,150
INC1044,2018-07-25,500
INC176,2018-08-27,150
nLXbysbk4Vvb,2018-08-31,500
A-84215,2018-07-25,500
INC2134,2018-10-31,250
4kDC9jhnGfkd,2018-10-14,100
INC1905,2018-06-30,100
vmzJvfwp3jjV,2018-12-26,500
INC463,2018-02-28,100
AG8WPRgURyTe,2019-04-30,100
INC21,2018-02-09,250
INC928,2018-09-05,250
INC134,2018-03-02,500
INC1592,2018-01-15,100
INC1005,2018-09-15,500
INC154,2018-06-19,250
INC1858,2018-11-02,200
INC1029,2019-05-07,500
VN925GHJ9E1,2018-01-09,250
XVQMmAacDOer,2018-06-26,100
INC714,2018-06-19,50
INC364,2018-12-21,500
G3Bd27eyC79A,2018-10-05,100
huZ74gMLdnrg,2019-05-29,250
2GodqXTzfThM,2018-06-27,250
INC1324,2018-03-30,500
ju4uj2FwmiKQ,2018-11-04,250
INC729,2018-01-09,500
VN925H1B0Q5,2018-04-03,250
eBJzGJJtocN1,2018-07-11,-500
INC2658,2018-10-04,250
INC301,2018-08-02,250
VN925H5MQG6,2018-04-30,100
INC3498,2018-11-02,100
INC343,2018-05-01,500
INC1137,2018-04-20,500
INC1199,2018-06-30,100
INC1446,2018-05-20,100
INC958,2018-03-04,250
INC1279,2018-06-19,500
13uOzPAvPDgb,2018-10-19,100
INC1915,2018-04-11,25
INC1434,2018-08-05,500
INC219,2018-09-10,500
INC723,2018-10-19,100
oj64eGdx8rYb,2018-06-30,150
INC1379,2018-07-12,500
Kp2QBTpb9trV,2018-09-09,500
INC1218,2018-09-16,498.27
INC1050,2018-02-13,500
wIay6Xc5OUNs,2019-06-13,500
VN925GJMJM7,2018-01-15,500
kIwJjdSajQ3m,2018-11-15,40
o7r8ujJyg2qo,2018-10-23,100
TbG9iWAZBl5D,2018-12-15,100
FANhz1cLom8W,2018-10-03,50
INC2464,2018-09-19,25
dVRdVzEmPWjh,2019-06-12,100
INC586,2018-06-29,500
A-84358,2018-09-04,250
INC2248,2018-08-15,25
INC1940,2018-06-30,100
Ne7EcoFbtgNz,2019-04-20,20
INC483,2018-09-20,200
pNcEkbWGvX5N,2018-08-28,250
INC3000,2018-09-25,100
INC1119,2018-06-27,500
WPvGwr95kOsw,2018-12-20,500
INC976,2018-01-31,100
O8j3h5AqlWK5,2019-05-26,500
A-84327,2018-09-13,500
ac8NKWzlD9kK,2018-09-13,500
INC1835,2018-06-28,100
INC494,2018-09-20,500
INC3486,2018-11-02,500
INC726,2018-01-09,250
INC1145,2018-03-11,25
INC2685,2018-10-04,500
INC3487,2018-11-02,100
INC1244,2018-09-20,100
INC630,2018-10-03,250
INC427,2018-09-10,100
IDT294,2018-11-04,200
INC470,2018-02-22,500
VN925GSD587,2018-02-19,100
AAsYn4V7SjaR,2019-06-24,500
INC891,2018-03-27,100
INC2004,2018-10-23,100
INC989,2018-03-13,50
INC1168,2018-09-17,500
INC1370,2018-05-15,150
INC1423,2018-11-07,500
INC1817,2019-06-06,250
luthTSjtBMko,2018-09-18,250
INC874,2018-04-11,50
INC3380,2018-10-23,200
INC1365,2018-04-18,72
neO1lURjjMEG,2019-01-17,300
INC1073,2018-06-11,100
VN925HHHEC6,2018-06-27,200
INC1241,2018-06-21,450
INC1313,2018-07-22,500
INC1724,2018-10-15,95000
INC1860,2018-09-15,250
INC1363,2018-07-05,250
INC572,2018-01-30,500
INC59,2018-02-26,100
IndkQewzEXYf,2018-11-28,500
INC235,2019-06-30,500
INC3903,2018-11-22,25
INC1473,2018-08-15,95000
INC1733,2018-11-02,500
xw2GLtlOdG63,2018-12-30,500
INC729,2018-10-29,500
INC121,2018-10-01,100
INC1092,2018-08-11,20
INC1235,2018-09-25,500
4ZqLgoJ2Dhx6,2018-10-12,200
INC2866,2018-10-13,100
INC391,2018-12-07,300
INC106,2018-10-07,100
INC677,2018-03-12,250
G8e9cE3nnEaT,2018-08-02,100
INC1554,2018-05-21,250
y11aXePVa5LN,2019-06-01,200
W8R8of3SuR9z,2019-01-01,100
INC3580,2018-11-05,100
INC999,2018-01-16,100
INC43,2018-06-20,100
INC3156,2018-06-27,500
INC140,2018-02-23,500
INC700,2018-01-27,100
INC3121,2018-10-23,100
Ind3v4Ae1q5R,2018-12-12,250
DmbbwQ2TfzuB,2018-11-02,100
PF3e3RRpA5CW,2018-06-30,100
KNcHd7Xrjvze,2018-07-24,500
INC731,2018-10-19,500
INC1462,2018-05-04,250
INC3599,2018-11-05,100
EXP137,2018-09-19,-500
bW9nuPe42k5q,2018-08-24,100
FpXhgrHeZewg,2019-01-19,75
INC279,2018-11-29,500
A-84330,2018-09-14,500
INC1001,2018-02-09,500
INC203,2019-06-25,250
INC1834,2019-06-11,150
INC1561,2018-10-26,500
INC1621,2018-05-31,100
kqJVGkcvlzfj,2018-11-25,300
INC3448,2018-11-01,400
s75gAv2EHhr3,2019-05-31,100
INC456,2018-03-06,200
UnSNXYucAUWG,2019-06-20,100
INC2111,2018-11-04,250
INC260,2018-07-18,250
q7XyvLbKjFEk,2018-08-27,100
INC118,2018-10-01,250
ZujgK51jy1X9,2018-10-04,500
INC643,2018-02-23,100
INC816,2018-10-31,500
g6C25i6eaEF3,2018-09-23,300
INC1091,2019-05-08,200
INC518,2018-09-20,200
INC3130,2018-10-22,100
INC2368,2018-08-31,100
INC1163,2018-09-05,250
INC1046,2018-09-19,500
INC1046,2018-02-14,100
q4NEtbvhpDP2,2018-07-23,100
INC583,2019-02-22,500
INC1845,2018-10-26,500
dHuZmyycdXo3,2019-06-24,500
V6LToqJbSyID,2019-05-06,500
zYT61MuL8udx,2018-09-02,100
INC253,2018-03-26,-500
VrIDhZxlSczL,2019-06-12,200
INC978,2018-06-29,500
A-84416,2018-10-10,200
INC1115,2018-09-21,100
soX748pOhTSW,2019-06-29,50
INC1232,2018-09-25,250
INC723,2018-10-28,500
INC994,2018-09-22,500
u8ke1zhVDBGg,2018-08-27,150
INC3142,2018-06-18,500
CZSeFtcVvqFI,2018-08-20,500
INC3125,2018-10-23,100
INC3489,2018-11-02,50
efsjUghQgjmC,2019-05-08,100
INC4122,2018-12-17,100
INC1131,2018-06-18,500
INC1274,2018-05-09,500
INC3384,2018-10-23,500
INC395,2018-05-07,150
INC886,2018-03-23,250
INC649,2018-02-20,100
INC629,2018-02-14,500
XpZh2GrqCl23,2018-11-11,500
IDT243,2018-10-18,100
INC739,2018-01-14,250
INC573,2018-06-25,100
EXP337,2018-10-16,-175
INC961,2018-09-11,500
INC1000,2018-02-09,500
INC1135,2018-04-20,100
INC1968,2018-06-28,250
INC1260,2018-05-01,250
INC671,2019-03-14,500
INC710,2018-10-23,500
INC1534,2018-10-18,250
INC741,2018-10-29,250
INC1310,2018-06-29,100
INC1358,2018-07-10,45000
oJ3vD5afqGBY,2019-04-30,100
7uUqwkyWMcOc,2018-07-24,100
INC344,2018-05-01,500
INC73,2019-06-14,500
INC941,2018-09-06,500
INC3837,2018-11-03,200
INC403,2018-10-25,500
mF7T49gWkceX,2018-12-29,500
IDT231,2018-10-15,100
9bjYTGYManDf,2018-10-21,100
INC1175,2018-10-20,150
CPTnzSwHEgXc,2018-12-24,200
IDT102,2018-09-14,100
uRusATyNiC2W,2018-10-19,500
INC1674,2018-06-14,150
cYfe9C2l41x9,2018-06-29,100
sqnthCTtzs4p,2019-06-18,100
INC1284,2018-09-24,200
VN925HHM751,2018-06-28,500
HZwfJreAfslc,2018-12-30,200
INC1147,2018-09-17,500
VN925GTFFV5,2018-02-26,100
INC1398,2018-07-20,500
dRxfrh8i2kv5,2018-08-08,200
INC410,2018-12-27,500
INC705,2018-01-12,100
INC739,2018-07-19,100
INC817,2018-01-07,500
INC1153,2018-03-07,500
wgvtglMFpuy8,2018-09-17,100
INC1504,2018-10-14,250
cyZ87FzQUtkF,2019-06-30,125
INC456,2018-05-29,250
INC356,2018-10-19,500
INC1086,2019-05-08,500
INC1521,2018-05-17,250
VN925GW47F1,2018-03-15,250
INC1286,2018-07-22,150
IDT221,2018-10-11,100
INC2305,2019-06-11,500
yZGbnA7dNuc7,2018-08-15,50
INC629,2019-03-03,100
INC1057,2018-07-30,250
cvSGp9gu7GLo,2019-06-17,100
VN925HDSMB7,2018-06-15,100
VN925HGR167,2018-06-28,100
R3lm8bCO3pix,2018-10-17,150
INC1329,2018-03-30,100
VN925JC32S0,2018-09-18,250
hnvunllPHVAc,2018-12-14,250
INC1268,2019-05-08,500
TTuxRumpROUV,2018-09-19,75
INC537,2018-06-20,200
skiBOr5Rp5zB,2018-10-06,100
INC574,2019-02-22,500
INC626,2018-02-15,500
INC1009,2019-05-01,450
BwihRvXSsIWT,2018-06-30,100
INC349,2018-04-30,500
VN925H9AVR7,2018-05-20,25
INC588,2018-01-23,250
INC1743,2018-10-11,500
INC203,2018-03-08,100
INC300,2018-07-31,250
INC671,2018-01-05,500
A-84456,2018-10-29,250
INC1045,2018-02-14,100
INC345,2018-12-12,100
nO7JBleWBgvA,2018-06-25,250
VN925GVADA7,2018-03-06,50
ly4Z7UT8OOYr,2019-05-29,20
INC1101,2018-06-27,500
INC384,2018-05-09,500
INC2666,2018-10-04,150
INC2079,2018-10-25,100
INC3095,2018-10-22,250
INC1761,2018-06-23,250
INC1105,2018-04-18,500
8a5HLd4uA12F,2018-08-22,100
pbS5oYq6iilS,2019-05-31,100
INC180,2018-04-24,250
INC1065,2018-06-14,100
IEhzrnWIijVk,2018-08-01,50
INC1526,2018-09-17,500
INC45,2018-04-06,100
INC3149,2018-06-27,500
INC1158,2018-09-17,500
kB8ikMY9qIo2,2018-12-31,250
INC908,2018-04-03,100
INC1352,2018-10-11,350
INC339,2018-08-15,500
INC2467,2018-09-20,500
INC974,2018-05-22,100
INC568,2019-02-22,500
INC57,2018-06-30,100
INC581,2018-06-26,200
INC3381,2018-10-23,420
INC728,2018-03-19,500
UBEJHD3Vzmk9,2018-06-30,100
INC113,2018-03-01,100
5GKErqZoR5PI,2018-10-11,100
INC1538,2018-10-31,100
wbKmAHHeosf7,2019-04-23,500
INC5,2019-03-15,100
INC1450,2018-08-10,100
INC47,2018-02-05,100
INC397,2018-05-07,150
INC60,2018-02-26,250
INC1870,2018-09-21,18
OKzCXhJKGYoF,2018-08-22,250
INC1479,2018-10-14,500
INC496,2018-09-24,500
INC6,2018-08-22,25
INC741,2018-01-17,250
Dy8zKbDhVsR9,2018-08-28,100
INC320,2018-04-18,50
INC2261,2018-08-15,150
INC237,2019-06-30,500
INC707,2018-06-17,100
INC1558,2018-05-28,100
qVn9CoRNSUAy,2018-09-24,500
lhfMLeuXoz5k,2018-10-11,500
INC1118,2019-05-18,250
INC2323,2019-06-27,500
INC2068,2018-10-25,50
INC920,2018-03-10,500
jAhwTPfWU3Cr,2018-11-15,100
INC945,2018-04-02,500
INC654,2018-02-16,25
INC114,2019-06-25,500
INC1872,2019-06-17,250
INC1679,2018-01-30,100
INC966,2018-04-04,100
INC3992,2018-11-29,18
Iru4TSw8Sfk1,2018-10-20,100
INC2850,2018-10-16,500
INC1616,2018-05-31,100
INC3207,2018-10-24,100
INC1377,2018-05-16,100
INC1385,2018-05-17,150
INC727,2019-03-02,100
INC1857,2018-09-15,500
INC187,2019-06-20,500
INC794,2018-01-10,500
INC3087,2018-10-22,500
INC4115,2018-12-17,100
INC1001,2018-09-17,250
INC475,2018-06-01,100
INC3094,2018-10-22,250
3MTRYLf43B1D,2018-09-26,-48
INC2739,2018-10-03,500
INC2108,2018-07-31,25
INC1415,2018-05-18,200
INC769,2018-07-26,100
INC1917,2018-03-31,20
KmkJdUMdlaQE,2018-08-20,10
INC1329,2018-09-22,500
LuCdn34O8KRB,2018-06-22,100
VN925HV02R3,2018-08-02,100
6bwwDB5daolV,2018-10-09,500
7cjlX6kykkRG,2018-09-21,300
OSmgOszNCF7x,2018-09-19,175
INC413,2018-11-01,100
ct2Qn9XkO9PT,2019-06-21,100
eh5MORNfA2Cy,2019-01-04,250
INC16,2018-06-29,100
INC818,2018-03-14,500
INC1553,2018-05-22,200
INC1221,2018-03-19,250
4MkJ1uzGD7dU,2018-06-27,150
INC1152,2018-10-11,250
INC798,2018-11-02,250
INC1136,2018-05-10,100
EXP131,2018-09-19,-500
INC535,2019-01-23,250
INC744,2018-07-19,100
oxsJAZu8UYTu,2019-03-01,20
IDT190,2018-10-01,250
g2SDhTY9gfgA,2018-09-21,150
INC608,2018-02-01,100
INC2748,2018-10-09,50
INC251,2018-11-25,250
oqaiy3Z6bNUC,2018-07-27,100
INC3554,2018-11-04,100
INC696,2019-03-02,250
INC97,2018-02-26,250
INC298,2018-04-10,100
INC827,2018-03-29,50
INC1274,2018-09-21,250
eklVAiLRPJFW,2018-09-12,200
VN925H0SE67,2018-03-29,-100
INC1848,2019-06-13,500
VN925HS1TB8,2018-07-25,500
INC573,2019-02-22,500
INC621,2018-10-02,500
INC778,2018-03-11,200
INC1424,2018-10-14,200
INC1693,2018-11-05,500
INC1978,2018-10-18,200
INC1051,2018-07-29,250
INC439,2018-09-12,100
skqb9UQJDwsd,2019-03-31,500
INC1281,2018-05-07,50
kGqe5C62lyFt,2018-10-09,500
W62LIrsuDfbX,2018-12-27,250
INC236,2018-01-31,100
INC2624,2018-10-02,25
INC663,2019-03-14,100
mXu68CcUtIxj,2019-06-06,500
INC1878,2018-06-29,500
INC1576,2018-11-04,100
INC1470,2018-10-17,500
INC647,2018-10-10,500
INC631,2018-02-14,500
INC1753,2018-06-20,100
INC290,2018-04-06,500
INC832,2018-06-29,250
INC1390,2018-10-17,300
INC1356,2018-05-11,200
kcCOaC1sMSuq,2018-09-09,75
INC1000,2018-09-23,150
INC105,2018-10-07,100
INC4146,2018-12-21,500
INC266,2018-04-04,100
INC1556,2018-05-26,100
INC265,2018-09-22,100
INC241,2018-08-03,100
BQDEAqAiYsA5,2019-05-14,500
INC1424,2018-05-19,500
INC2667,2018-10-04,150
INC319,2018-03-25,500
INC414,2018-11-01,100
Mrf9mAflkQAM,2018-08-15,100
INC799,2019-04-08,100
INC261,2018-07-20,50
tDxRNwSoZdU7,2018-10-03,100
LiFkGlmSXS5p,2018-10-20,100
INC716,2018-06-20,250
INC791,2018-07-30,500
INC1417,2018-05-18,500
INC1177,2018-06-29,50
INC1170,2018-09-05,100
INC2265,2018-08-15,500
INC1624,2018-01-26,100
INC1614,2018-05-31,100
IDT97,2018-09-13,250
INC1173,2018-08-30,25
INC276,2018-09-17,500
INC117,2018-03-01,100
UhkblClOQNVJ,2018-11-26,250
INC1745,2018-06-19,500
INC1278,2018-07-24,401
INC512,2018-06-12,500
INC902,2018-02-20,500
INC413,2018-12-27,100
Yklj217sHu6t,2018-10-29,99
INC698,2018-10-10,500
INC1594,2018-01-15,100
INC1256,2018-04-29,250
INC252,2018-11-16,100
8nWqpkRgzaxr,2019-03-31,50
INC1497,2018-10-14,500
INC212,2018-06-29,500
VN925GK1XJ7,2018-01-17,250
IDT177,2018-09-27,500
